label,l_eb_l,r_eb_l,u_ll_l,u_rl_l,l_l,l_h
suprise,173.38547663708778,130.83485234775122,88.75900579161726,102.14285388092102,74.95331880577403,77.4919350642375
suprise,171.08023848074478,129.38088948943673,85.5670743149937,101.77344928649626,76.48529270389177,75.02666192761077
suprise,167.72748089113662,129.34448163472453,92.1430690581644,102.60093475108249,81.15417426109393,71.5122367151245
suprise,180.6454134523811,149.55625426123567,90.36691904275128,114.93716022851935,74.09453421137081,68.8839603971781
suprise,164.9002949850615,134.83363363884877,88.15003689314591,98.01744092650678,61.91122676865643,55.90169943749474
suprise,163.76337972587905,116.78862670388358,77.21429874228113,98.90320451385662,66.60330322138685,65.80273550544841
suprise,167.37599289307786,131.5036809803259,78.56859928293613,98.08799319903537,68.6804193347711,72.42237223399962
suprise,185.3815799922139,147.69040093970352,85.59203508459177,114.62227307076917,74.96665925596525,76.90253571892151
suprise,200.47394817432624,158.59205722855774,87.00945475244734,106.89991647138199,80.05623023850174,86.34813257969161
suprise,119.30718133442832,93.11622666512108,74.37284667775391,85.45939460197019,70.45565981523414,61.326992425847855
suprise,170.5877283156554,142.83963839523597,82.55764119219941,97.15379423620041,75.69015788066504,74.0
suprise,133.3066858590107,104.98352986363548,80.05238589831147,93.57502610990997,77.83315488916018,81.27115109311545
suprise,201.79570756244433,152.15560470454577,96.62227381512653,111.37758899211967,84.64632301523794,80.23091673413684
suprise,171.97310398442607,133.1500378305569,74.44772650370737,98.84524523398099,72.86288492778748,74.33034373659252
suprise,191.64790780845897,159.85571880697108,98.89730067755345,102.50095098433817,78.81624198095213,73.92563831310488
suprise,157.66043568399706,133.13753578702963,80.79166776570497,93.23395444165784,72.13875518748573,75.58438992278762
suprise,151.09518734740698,129.42051179904175,78.67896939349689,98.91828478275576,82.73451516749222,91.44397191723465
suprise,166.8134002606767,132.63895321491398,80.9323732005327,92.649361200525,76.48529270389177,81.60882305241266
suprise,156.8326925739447,131.07753038216083,78.60233182103894,81.08321791298265,63.60031446463138,60.166435825965294
suprise,153.04960750800217,118.2647231343351,83.0242749327764,109.76817012447299,86.37129152675674,93.39164844888434
suprise,184.5802922053042,151.4906487524201,88.5270737626725,104.38958695472911,74.96665925596525,75.96051605933177
suprise,171.67062959671614,128.21397039842645,79.99717492081614,100.27995308509368,70.2922470831599,72.73238618387272
suprise,144.43858647588905,111.98491188327549,92.4442366139615,123.16608491924521,82.03657720797473,87.64131445842195
suprise,157.12877952447184,112.21562064900611,79.32891812864648,109.66545227909155,84.17244204607586,90.52071586106685
suprise,180.55337852334787,133.77100917067082,77.16849156173494,94.4254296714416,64.40496875241847,57.584720195551874
suprise,176.85729343408772,154.6312650174661,84.38248058443787,89.55455855119078,69.33974329343886,68.70953354520753
suprise,126.848702604561,88.47643435827634,80.97885796117733,111.54420975705679,75.82216034906945,79.12016177940993
suprise,178.79456427148324,137.65781625626272,103.57996046681859,107.91204277861414,80.4114419718985,51.088159097779204
suprise,167.0679973687931,139.25822396794092,85.59536361690388,103.87489370687499,73.0,80.0812087820857
suprise,148.6949799873761,118.35963526921998,77.63364488299315,101.24146527838174,67.17886572427373,65.80273550544841
suprise,165.10817523728417,138.31832250717437,80.1856223457518,104.68314928154524,70.7248188403477,69.46221994724903
suprise,169.8406187578573,136.63869702242528,85.6873778593335,107.37034929406548,77.10382610480494,71.78439941937245
suprise,138.37222895554967,110.7072327444339,87.3755214868624,113.65410496712835,92.09777413162601,98.08159868191383
suprise,154.0869173158169,115.92433812386517,79.8202899596336,80.75142875196266,62.177166226839255,48.76474136094644
suprise,172.86972165479213,143.2318454942551,77.86093227018488,93.48042898943372,64.40496875241847,65.45991139621256
suprise,190.46628474127374,154.92973782620393,91.285311463403,115.52569434120994,81.32035415564789,82.28000972289685
suprise,138.81063485892017,108.85008521493711,84.04508346071148,87.25321567047999,74.41102068914255,77.4919350642375
suprise,164.88236436612814,133.77260792952907,70.08942993037932,105.19816230751888,74.33034373659252,77.88452991448301
suprise,137.37360551999743,116.4163417296397,67.41295087370793,93.29523031752481,59.81638571495272,53.85164807134504
suprise,167.99128271003158,138.75704934455948,91.3285469359535,113.92154858825083,78.5175139698144,74.04052944165107
suprise,160.176991427334,129.74016532750937,77.92170673236991,104.29821257905667,79.93122043357026,82.56512580987206
suprise,179.1339507168218,149.28394524300603,94.7967389859482,116.39014608975887,77.83315488916018,81.93289937503738
suprise,168.71370003178444,134.23128442758875,71.44965284719007,82.78049716414141,54.91812087098393,53.31041174104736
suprise,120.43603855426554,90.41357545178823,71.62577736605886,85.55819383809474,59.481089431852205,48.33218389437829
suprise,185.9714023459171,155.3762880498449,89.27500137823452,93.3085538154503,74.24957912338628,89.98888820293314
suprise,180.2216784672105,148.95323053122624,90.55714633982166,109.62939604398623,82.97590011563598,86.1278120005379
suprise,169.2821197594286,144.31268920578543,70.52150020903098,90.60934228699938,64.8459713474939,46.647615158762406
suprise,178.07361116693085,147.05580010191198,87.75083234012405,109.12611989868054,73.60027173862879,70.00714249274856
suprise,141.54475236588914,117.4273407872403,85.22423322938411,106.85069886076681,72.11102550927978,64.62197768561404
suprise,194.04300040265406,148.58550158772908,85.62755341849794,109.07057610554492,78.49203781276162,85.61541917201598
suprise,171.67062959671614,134.84449542905594,81.36207647781254,100.73140944790319,77.33692520394123,77.62087348130012
suprise,159.76348488832588,129.29120406440467,86.29775656237703,111.185814998869,83.45058418010026,91.92388155425118
suprise,168.94009217959572,124.46258919153996,87.04599354178845,107.30782618350173,83.40863264674707,97.082439194738
suprise,170.66352356218752,135.18992603979117,81.44161650085456,100.6757338563823,72.83543093852057,74.33034373659252
suprise,172.43097577421747,132.64308092131049,89.39236340375257,100.25462089587816,76.83749084919418,77.83315488916018
suprise,151.4318966287388,114.29160636835192,71.68382662477612,112.87938947479529,80.80222769206304,97.16480844420988
suprise,163.88506125790656,128.93829933344188,78.9098974847215,105.13245239569576,77.83315488916018,84.72307831990054
suprise,165.6947540854267,127.15782231013435,78.58233983592294,99.16159109245876,67.89698078707183,65.19202405202648
suprise,122.66896687106275,96.04869225203481,77.92538321214354,92.86292630037501,60.440052945046304,53.665631459994955
suprise,162.71974978228374,124.35452536481276,86.3393740353979,118.76089082153021,85.9127464349732,98.2700361249552
suprise,129.1081401012678,109.25915718797438,78.94649661566335,89.02246907382428,70.71067811865476,60.83584469702052
suprise,146.41516367357218,108.6322287119059,84.26833357438557,99.58204429134823,73.59347797189639,75.58438992278762
suprise,178.62613803939303,138.78308455800737,85.94039337887575,99.33545123504265,75.69015788066504,83.24061508662703
suprise,174.9063120548762,136.07784133299137,92.04258547036898,97.32673429331386,63.13477647065839,54.12947441089743
suprise,137.80378931293308,95.27875283351491,84.9252898957713,114.64163247808527,90.60905032059435,106.73331251301067
